"time","count"
"2019-01-10T00:09:33.384Z","438108"
"2019-01-10T00:10:33.401Z","438117"
"2019-01-10T00:11:33.393Z","438124"
"2019-01-10T00:12:33.377Z","438132"
"2019-01-10T00:13:33.374Z","438139"
"2019-01-10T00:14:33.377Z","438142"
"2019-01-10T00:15:33.405Z","438146"
"2019-01-10T00:16:33.382Z","438156"
"2019-01-10T00:17:33.385Z","438167"
"2019-01-10T00:18:33.387Z","438174"
"2019-01-10T00:19:33.396Z","438182"
"2019-01-10T00:20:33.392Z","438187"
"2019-01-10T00:21:33.395Z","438192"
"2019-01-10T00:22:33.419Z","438198"
"2019-01-10T00:23:33.405Z","438207"
"2019-01-10T00:24:33.430Z","438216"
"2019-01-10T00:25:33.448Z","438224"
"2019-01-10T00:26:33.434Z","438232"
"2019-01-10T00:27:33.408Z","438239"
"2019-01-10T00:28:33.410Z","438244"
"2019-01-10T00:29:33.427Z","438247"
"2019-01-10T00:30:33.416Z","438251"
"2019-01-10T00:31:33.423Z","438255"
"2019-01-10T00:32:33.424Z","438261"
"2019-01-10T00:33:33.452Z","438268"
"2019-01-10T00:34:33.456Z","438275"
"2019-01-10T00:35:33.430Z","438281"
"2019-01-10T00:36:33.466Z","438283"
"2019-01-10T00:37:33.456Z","438285"
"2019-01-10T00:38:33.434Z","438291"
"2019-01-10T00:39:33.444Z","438295"
"2019-01-10T00:40:33.440Z","438300"
"2019-01-10T00:41:33.480Z","438304"
"2019-01-10T00:42:33.474Z","438309"
"2019-01-10T00:43:33.456Z","438315"
"2019-01-10T00:44:33.486Z","438324"
"2019-01-10T00:45:33.460Z","438329"
"2019-01-10T00:46:33.460Z","438333"
"2019-01-10T00:47:33.489Z","438340"
"2019-01-10T00:48:33.488Z","438343"
"2019-01-10T00:49:33.463Z","438346"
"2019-01-10T00:50:33.467Z","438347"
"2019-01-10T00:51:33.498Z","438354"
"2019-01-10T00:52:33.473Z","438356"
"2019-01-10T00:53:33.497Z","438361"
"2019-01-10T00:54:33.513Z","438365"
"2019-01-10T00:55:33.495Z","438369"
"2019-01-10T00:56:33.498Z","438374"
"2019-01-10T00:57:33.477Z","438381"
"2019-01-10T00:58:33.482Z","438388"
"2019-01-10T00:59:33.490Z","438398"
"2019-01-10T01:00:33.523Z","438405"
"2019-01-10T01:01:33.508Z","438409"
"2019-01-10T01:02:33.535Z","438410"
"2019-01-10T01:03:33.545Z","438416"
"2019-01-10T01:04:33.549Z","438419"
"2019-01-10T01:05:33.526Z","438424"
"2019-01-10T01:06:33.537Z","438429"
"2019-01-10T01:07:33.540Z","438431"
"2019-01-10T01:08:33.573Z","438441"
"2019-01-10T01:09:33.577Z","438445"
"2019-01-10T01:10:33.557Z","438451"
"2019-01-10T01:11:33.565Z","438455"
"2019-01-10T01:12:33.571Z","438460"
"2019-01-10T01:13:33.574Z","438466"
"2019-01-10T01:14:33.579Z","438471"
"2019-01-10T01:15:33.586Z","438474"
"2019-01-10T01:16:33.641Z","438474"
"2019-01-10T01:17:33.629Z","438480"
"2019-01-10T01:18:33.603Z","438483"
"2019-01-10T01:19:33.607Z","438485"
"2019-01-10T01:20:33.613Z","438487"
"2019-01-10T01:21:33.618Z","438492"
"2019-01-10T01:22:33.648Z","438493"
"2019-01-10T01:23:33.644Z","438496"
"2019-01-10T01:24:33.656Z","438500"
"2019-01-10T01:25:33.634Z","438507"
"2019-01-10T01:26:33.667Z","438512"
"2019-01-10T01:27:33.672Z","438514"
"2019-01-10T01:28:33.673Z","438516"
"2019-01-10T01:29:33.683Z","438520"
"2019-01-10T01:30:33.661Z","438527"
"2019-01-10T01:31:33.708Z","438533"
"2019-01-10T01:32:33.702Z","438538"
"2019-01-10T01:33:33.707Z","438546"
"2019-01-10T01:34:33.679Z","438549"
"2019-01-10T01:35:33.680Z","438552"
"2019-01-10T01:36:33.693Z","438553"
"2019-01-10T01:37:33.693Z","438555"
"2019-01-10T01:38:33.725Z","438559"
"2019-01-10T01:39:33.726Z","438565"
"2019-01-10T01:40:33.702Z","438568"
"2019-01-10T01:41:33.709Z","438572"
"2019-01-10T01:42:33.739Z","438573"
"2019-01-10T01:43:33.719Z","438576"
"2019-01-10T01:44:33.742Z","438577"
"2019-01-10T01:45:33.747Z","438579"
"2019-01-10T01:46:33.756Z","438581"
"2019-01-10T01:47:33.765Z","438584"
"2019-01-10T01:48:33.765Z","438586"
"2019-01-10T01:49:33.750Z","438588"
"2019-01-10T01:50:33.744Z","438589"
"2019-01-10T01:51:33.749Z","438593"
"2019-01-10T01:52:33.782Z","438597"
"2019-01-10T01:53:33.769Z","438602"
"2019-01-10T01:54:33.762Z","438607"
"2019-01-10T01:55:33.789Z","438609"
"2019-01-10T01:56:33.778Z","438616"
"2019-01-10T01:57:33.805Z","438618"
"2019-01-10T01:58:33.783Z","438621"
"2019-01-10T01:59:33.812Z","438626"
"2019-01-10T02:00:33.807Z","438629"
"2019-01-10T02:01:33.785Z","438631"
"2019-01-10T02:02:33.819Z","438634"
"2019-01-10T02:03:33.822Z","438638"
"2019-01-10T02:04:33.803Z","438638"
"2019-01-10T02:05:33.831Z","438640"
"2019-01-10T02:06:33.835Z","438641"
"2019-01-10T02:07:33.810Z","438644"
"2019-01-10T02:08:33.843Z","438645"
"2019-01-10T02:09:33.825Z","438649"
"2019-01-10T02:10:33.819Z","438652"
"2019-01-10T02:11:33.829Z","438656"
"2019-01-10T02:12:33.853Z","438659"
"2019-01-10T02:13:33.852Z","438662"
"2019-01-10T02:14:33.834Z","438666"
"2019-01-10T02:15:33.860Z","438667"
"2019-01-10T02:16:33.887Z","438668"
"2019-01-10T02:17:33.858Z","438671"
"2019-01-10T02:18:33.848Z","438673"
"2019-01-10T02:19:33.848Z","438675"
"2019-01-10T02:20:33.853Z","438679"
"2019-01-10T02:21:33.851Z","438686"
"2019-01-10T02:22:33.861Z","438688"
"2019-01-10T02:23:33.885Z","438690"
"2019-01-10T02:24:33.885Z","438690"
"2019-01-10T02:25:33.864Z","438691"
"2019-01-10T02:26:33.890Z","438694"
"2019-01-10T02:27:33.866Z","438697"
"2019-01-10T02:28:33.901Z","438699"
"2019-01-10T02:29:33.904Z","438699"
"2019-01-10T02:30:33.895Z","438699"
"2019-01-10T02:31:33.898Z","438701"
"2019-01-10T02:32:33.904Z","438701"
"2019-01-10T02:33:33.911Z","438703"
"2019-01-10T02:34:33.891Z","438705"
"2019-01-10T02:35:33.912Z","438705"
"2019-01-10T02:36:33.888Z","438705"
"2019-01-10T02:37:33.891Z","438706"
"2019-01-10T02:38:33.903Z","438711"
"2019-01-10T02:39:33.919Z","438714"
"2019-01-10T02:40:33.916Z","438717"
"2019-01-10T02:41:33.923Z","438719"
"2019-01-10T02:42:33.926Z","438719"
"2019-01-10T02:43:33.930Z","438722"
"2019-01-10T02:44:33.912Z","438723"
"2019-01-10T02:45:33.933Z","438724"
"2019-01-10T02:46:33.938Z","438724"
"2019-01-10T02:47:33.924Z","438727"
"2019-01-10T02:48:33.939Z","438728"
"2019-01-10T02:49:33.922Z","438729"
"2019-01-10T02:50:33.925Z","438732"
"2019-01-10T02:51:33.943Z","438736"
"2019-01-10T02:52:33.944Z","438739"
"2019-01-10T02:53:33.920Z","438741"
"2019-01-10T02:54:33.926Z","438743"
"2019-01-10T02:55:33.953Z","438744"
"2019-01-10T02:56:33.951Z","438746"
"2019-01-10T02:57:33.949Z","438746"
"2019-01-10T02:58:33.959Z","438748"
"2019-01-10T02:59:34.014Z","438750"
"2019-01-10T03:00:33.945Z","438751"
"2019-01-10T03:01:33.975Z","438756"
"2019-01-10T03:02:33.981Z","438757"
"2019-01-10T03:03:33.981Z","438759"
"2019-01-10T03:04:33.997Z","438760"
"2019-01-10T03:05:33.981Z","438762"
"2019-01-10T03:06:34.001Z","438764"
"2019-01-10T03:07:34.007Z","438767"
"2019-01-10T03:08:34.012Z","438767"
"2019-01-10T03:09:34.022Z","438768"
"2019-01-10T03:10:33.997Z","438768"
"2019-01-10T03:11:34.027Z","438771"
"2019-01-10T03:12:34.045Z","438775"
"2019-01-10T03:13:34.035Z","438775"
"2019-01-10T03:14:34.044Z","438775"
"2019-01-10T03:15:34.049Z","438776"
"2019-01-10T03:16:34.050Z","438777"
"2019-01-10T03:17:34.056Z","438777"
"2019-01-10T03:18:34.052Z","438778"
"2019-01-10T03:19:34.071Z","438780"
"2019-01-10T03:20:34.094Z","438780"
"2019-01-10T03:21:34.074Z","438780"
"2019-01-10T03:22:34.056Z","438782"
"2019-01-10T03:23:34.085Z","438784"
"2019-01-10T03:24:34.064Z","438785"
"2019-01-10T03:25:34.074Z","438785"
"2019-01-10T03:26:34.100Z","438785"
"2019-01-10T03:27:34.098Z","438787"
"2019-01-10T03:28:34.113Z","438789"
"2019-01-10T03:29:34.090Z","438791"
"2019-01-10T03:30:34.098Z","438792"
"2019-01-10T03:31:34.120Z","438792"
"2019-01-10T03:32:34.124Z","438794"
"2019-01-10T03:33:34.130Z","438795"
"2019-01-10T03:34:34.118Z","438796"
"2019-01-10T03:35:34.120Z","438796"
"2019-01-10T03:36:34.147Z","438798"
"2019-01-10T03:37:34.154Z","438799"
"2019-01-10T03:38:34.144Z","438799"
"2019-01-10T03:39:34.169Z","438799"
"2019-01-10T03:40:34.170Z","438800"
"2019-01-10T03:41:34.182Z","438801"
"2019-01-10T03:42:34.196Z","438801"
"2019-01-10T03:43:34.185Z","438803"
"2019-01-10T03:44:34.186Z","438804"
"2019-01-10T03:45:34.167Z","438805"
"2019-01-10T03:46:34.196Z","438805"
"2019-01-10T03:47:34.171Z","438807"
"2019-01-10T03:48:34.204Z","438809"
"2019-01-10T03:49:34.182Z","438809"
"2019-01-10T03:50:34.190Z","438810"
"2019-01-10T03:51:34.217Z","438811"
"2019-01-10T03:52:34.209Z","438811"
"2019-01-10T03:53:34.222Z","438813"
"2019-01-10T03:54:34.236Z","438813"
"2019-01-10T03:55:34.210Z","438816"
"2019-01-10T03:56:34.242Z","438817"
"2019-01-10T03:57:34.243Z","438817"
"2019-01-10T03:58:34.244Z","438820"
"2019-01-10T03:59:34.249Z","438820"
"2019-01-10T04:00:34.252Z","438820"
"2019-01-10T04:01:34.252Z","438820"
"2019-01-10T04:02:34.240Z","438820"
"2019-01-10T04:03:34.236Z","438822"
"2019-01-10T04:04:34.259Z","438825"
"2019-01-10T04:05:34.270Z","438826"
"2019-01-10T04:06:34.247Z","438828"
"2019-01-10T04:07:34.278Z","438829"
"2019-01-10T04:08:34.253Z","438829"
"2019-01-10T04:09:34.280Z","438829"
"2019-01-10T04:10:34.287Z","438830"
"2019-01-10T04:11:34.268Z","438830"
"2019-01-10T04:12:34.293Z","438830"
"2019-01-10T04:13:34.271Z","438830"
"2019-01-10T04:14:34.307Z","438832"
"2019-01-10T04:15:34.303Z","438832"
"2019-01-10T04:16:34.313Z","438832"
"2019-01-10T04:17:34.303Z","438832"
"2019-01-10T04:18:34.289Z","438832"
"2019-01-10T04:19:34.311Z","438832"
"2019-01-10T04:20:34.315Z","438834"
"2019-01-10T04:21:34.321Z","438835"
"2019-01-10T04:22:34.324Z","438837"
"2019-01-10T04:23:34.301Z","438838"
"2019-01-10T04:24:34.328Z","438841"
"2019-01-10T04:25:34.330Z","438844"
"2019-01-10T04:26:34.342Z","438846"
"2019-01-10T04:27:34.345Z","438846"
"2019-01-10T04:28:34.316Z","438846"
"2019-01-10T04:29:34.341Z","438847"
"2019-01-10T04:30:34.345Z","438847"
"2019-01-10T04:31:34.347Z","438847"
"2019-01-10T04:32:34.323Z","438847"
"2019-01-10T04:33:34.352Z","438849"
"2019-01-10T04:34:34.354Z","438850"
"2019-01-10T04:35:34.368Z","438850"
"2019-01-10T04:36:34.356Z","438850"
"2019-01-10T04:37:34.340Z","438850"
"2019-01-10T04:38:34.354Z","438852"
"2019-01-10T04:39:34.341Z","438853"
"2019-01-10T04:40:34.342Z","438853"
"2019-01-10T04:41:34.368Z","438855"
"2019-01-10T04:42:34.342Z","438855"
"2019-01-10T04:43:34.368Z","438855"
"2019-01-10T04:44:34.373Z","438856"
"2019-01-10T04:45:34.372Z","438856"
"2019-01-10T04:46:34.385Z","438858"
"2019-01-10T04:47:34.352Z","438859"
"2019-01-10T04:48:34.380Z","438859"
"2019-01-10T04:49:34.378Z","438860"
"2019-01-10T04:50:34.385Z","438860"
"2019-01-10T04:51:34.386Z","438861"
"2019-01-10T04:52:34.385Z","438862"
"2019-01-10T04:53:34.386Z","438864"
"2019-01-10T04:54:34.384Z","438864"
"2019-01-10T04:55:34.392Z","438865"
"2019-01-10T04:56:34.368Z","438867"
"2019-01-10T04:57:34.369Z","438868"
"2019-01-10T04:58:34.378Z","438869"
"2019-01-10T04:59:34.408Z","438871"
"2019-01-10T05:00:34.405Z","438872"
"2019-01-10T05:01:34.423Z","438872"
"2019-01-10T05:02:34.425Z","438873"
"2019-01-10T05:03:34.432Z","438874"
"2019-01-10T05:04:34.411Z","438874"
"2019-01-10T05:05:34.439Z","438876"
"2019-01-10T05:06:34.445Z","438878"
"2019-01-10T05:07:34.450Z","438879"
"2019-01-10T05:08:34.456Z","438879"
"2019-01-10T05:09:34.465Z","438881"
"2019-01-10T05:10:34.466Z","438881"
"2019-01-10T05:11:34.450Z","438882"
"2019-01-10T05:12:34.476Z","438882"
"2019-01-10T05:13:34.483Z","438882"
"2019-01-10T05:14:34.492Z","438883"
"2019-01-10T05:15:34.494Z","438884"
"2019-01-10T05:16:34.500Z","438886"
"2019-01-10T05:17:34.517Z","438887"
"2019-01-10T05:18:34.480Z","438887"
"2019-01-10T05:19:34.491Z","438888"
"2019-01-10T05:20:34.519Z","438888"
"2019-01-10T05:21:34.530Z","438888"
"2019-01-10T05:22:34.525Z","438888"
"2019-01-10T05:23:34.536Z","438888"
"2019-01-10T05:24:34.525Z","438890"
"2019-01-10T05:25:34.518Z","438890"
"2019-01-10T05:26:34.524Z","438890"
"2019-01-10T05:27:34.556Z","438890"
"2019-01-10T05:28:34.558Z","438891"
"2019-01-10T05:29:34.556Z","438893"
"2019-01-10T05:30:34.567Z","438893"
"2019-01-10T05:31:34.567Z","438895"
"2019-01-10T05:32:34.574Z","438896"
"2019-01-10T05:33:34.548Z","438897"
"2019-01-10T05:34:34.577Z","438899"
"2019-01-10T05:35:34.556Z","438899"
"2019-01-10T05:36:34.583Z","438899"
"2019-01-10T05:37:34.569Z","438900"
"2019-01-10T05:38:34.592Z","438900"
"2019-01-10T05:39:34.577Z","438900"
"2019-01-10T05:40:34.604Z","438901"
"2019-01-10T05:41:34.608Z","438902"
"2019-01-10T05:42:34.589Z","438903"
"2019-01-10T05:43:34.588Z","438904"
"2019-01-10T05:44:34.616Z","438905"
"2019-01-10T05:45:34.622Z","438905"
"2019-01-10T05:46:34.602Z","438905"
"2019-01-10T05:47:34.605Z","438907"
"2019-01-10T05:48:34.626Z","438907"
"2019-01-10T05:49:34.620Z","438907"
"2019-01-10T05:50:34.649Z","438911"
"2019-01-10T05:51:34.650Z","438911"
"2019-01-10T05:52:34.652Z","438912"
"2019-01-10T05:53:34.623Z","438913"
"2019-01-10T05:54:34.653Z","438914"
"2019-01-10T05:55:34.629Z","438914"
"2019-01-10T05:56:34.654Z","438915"
"2019-01-10T05:57:34.663Z","438916"
"2019-01-10T05:58:34.638Z","438916"
"2019-01-10T05:59:34.649Z","438917"
"2019-01-10T06:00:34.656Z","438918"
"2019-01-10T06:01:34.657Z","438919"
"2019-01-10T06:02:34.687Z","438920"
"2019-01-10T06:03:34.690Z","438921"
"2019-01-10T06:04:34.697Z","438922"
"2019-01-10T06:05:34.698Z","438923"
"2019-01-10T06:06:34.700Z","438924"
"2019-01-10T06:07:34.707Z","438926"
"2019-01-10T06:08:34.706Z","438926"
"2019-01-10T06:09:34.682Z","438926"
"2019-01-10T06:10:34.688Z","438928"
"2019-01-10T06:11:34.688Z","438928"
"2019-01-10T06:12:34.729Z","438931"
"2019-01-10T06:13:34.720Z","438932"
"2019-01-10T06:14:34.722Z","438932"
"2019-01-10T06:15:34.699Z","438933"
"2019-01-10T06:16:34.725Z","438936"
"2019-01-10T06:17:34.729Z","438936"
"2019-01-10T06:18:34.711Z","438938"
"2019-01-10T06:19:34.708Z","438938"
"2019-01-10T06:20:34.734Z","438940"
"2019-01-10T06:21:34.712Z","438940"
"2019-01-10T06:22:34.746Z","438941"
"2019-01-10T06:23:34.741Z","438943"
"2019-01-10T06:24:34.745Z","438944"
"2019-01-10T06:25:34.719Z","438944"
"2019-01-10T06:26:34.722Z","438947"
"2019-01-10T06:27:34.727Z","438948"
"2019-01-10T06:28:34.754Z","438949"
"2019-01-10T06:29:34.757Z","438952"
"2019-01-10T06:30:34.749Z","438953"
"2019-01-10T06:31:34.762Z","438953"
"2019-01-10T06:32:34.763Z","438953"
"2019-01-10T06:33:34.774Z","438954"
"2019-01-10T06:34:34.772Z","438955"
"2019-01-10T06:35:34.766Z","438957"
"2019-01-10T06:36:34.768Z","438958"
"2019-01-10T06:37:34.766Z","438961"
"2019-01-10T06:38:34.747Z","438961"
"2019-01-10T06:39:34.778Z","438962"
"2019-01-10T06:40:34.750Z","438963"
"2019-01-10T06:41:34.769Z","438964"
"2019-01-10T06:42:34.790Z","438964"
"2019-01-10T06:43:34.778Z","438965"
"2019-01-10T06:44:34.762Z","438970"
"2019-01-10T06:45:34.762Z","438973"
"2019-01-10T06:46:34.767Z","438974"
"2019-01-10T06:47:34.773Z","438974"
"2019-01-10T06:48:34.782Z","438975"
"2019-01-10T06:49:34.814Z","438975"
"2019-01-10T06:50:34.801Z","438977"
"2019-01-10T06:51:34.799Z","438977"
"2019-01-10T06:52:34.832Z","438980"
"2019-01-10T06:53:34.811Z","438984"
"2019-01-10T06:54:34.840Z","438986"
"2019-01-10T06:55:34.833Z","438988"
"2019-01-10T06:56:34.858Z","438990"
"2019-01-10T06:57:34.853Z","438992"
"2019-01-10T06:58:34.862Z","438993"
"2019-01-10T06:59:34.871Z","438995"
"2019-01-10T07:00:34.878Z","438995"
"2019-01-10T07:01:34.883Z","438995"
"2019-01-10T07:02:34.883Z","438995"
"2019-01-10T07:03:34.892Z","438995"
"2019-01-10T07:04:34.895Z","438996"
"2019-01-10T07:05:34.923Z","438997"
"2019-01-10T07:06:34.905Z","439000"
"2019-01-10T07:07:34.911Z","439002"
"2019-01-10T07:08:34.891Z","439004"
"2019-01-10T07:09:34.918Z","439006"
"2019-01-10T07:10:34.902Z","439007"
"2019-01-10T07:11:34.924Z","439008"
"2019-01-10T07:12:34.908Z","439010"
"2019-01-10T07:13:34.938Z","439014"
"2019-01-10T07:14:34.951Z","439014"
"2019-01-10T07:15:34.925Z","439016"
"2019-01-10T07:16:34.951Z","439017"
"2019-01-10T07:17:34.959Z","439018"
"2019-01-10T07:18:34.967Z","439019"
"2019-01-10T07:19:34.963Z","439021"
"2019-01-10T07:20:34.980Z","439025"
"2019-01-10T07:21:34.980Z","439027"
"2019-01-10T07:22:34.982Z","439028"
"2019-01-10T07:23:34.985Z","439031"
"2019-01-10T07:24:34.988Z","439035"
"2019-01-10T07:25:34.999Z","439037"
"2019-01-10T07:26:35.001Z","439038"
"2019-01-10T07:27:35.014Z","439039"
"2019-01-10T07:28:35.016Z","439044"
"2019-01-10T07:29:34.990Z","439044"
"2019-01-10T07:30:35.022Z","439045"
"2019-01-10T07:31:35.029Z","439048"
"2019-01-10T07:32:35.001Z","439050"
"2019-01-10T07:33:35.046Z","439054"
"2019-01-10T07:34:35.038Z","439057"
"2019-01-10T07:35:35.045Z","439058"
"2019-01-10T07:36:35.041Z","439063"
"2019-01-10T07:37:35.042Z","439066"
"2019-01-10T07:38:35.048Z","439068"
"2019-01-10T07:39:35.054Z","439071"
"2019-01-10T07:40:35.056Z","439074"
"2019-01-10T07:41:35.037Z","439078"
"2019-01-10T07:42:35.037Z","439082"
"2019-01-10T07:43:35.060Z","439084"
"2019-01-10T07:44:35.071Z","439086"
"2019-01-10T07:45:35.079Z","439088"
"2019-01-10T07:46:35.083Z","439090"
"2019-01-10T07:47:35.084Z","439093"
"2019-01-10T07:48:35.089Z","439097"
"2019-01-10T07:49:35.061Z","439100"
"2019-01-10T07:50:35.065Z","439104"
"2019-01-10T07:51:35.068Z","439106"
"2019-01-10T07:52:35.075Z","439107"
"2019-01-10T07:53:35.105Z","439111"
"2019-01-10T07:54:35.209Z","439117"
"2019-01-10T07:55:35.108Z","439118"
"2019-01-10T07:56:35.086Z","439121"
"2019-01-10T07:57:35.092Z","439122"
"2019-01-10T07:58:35.114Z","439127"
"2019-01-10T07:59:35.119Z","439131"
"2019-01-10T08:00:35.100Z","439134"
"2019-01-10T08:01:35.128Z","439142"
"2019-01-10T08:02:35.117Z","439145"
"2019-01-10T08:03:35.117Z","439149"
"2019-01-10T08:04:35.137Z","439153"
"2019-01-10T08:05:35.139Z","439156"
"2019-01-10T08:06:35.148Z","439160"
"2019-01-10T08:07:35.117Z","439163"
"2019-01-10T08:08:35.118Z","439170"
"2019-01-10T08:09:35.145Z","439172"
"2019-01-10T08:10:35.125Z","439174"
"2019-01-10T08:11:35.127Z","439177"
"2019-01-10T08:12:35.132Z","439178"
"2019-01-10T08:13:35.159Z","439184"
"2019-01-10T08:14:35.157Z","439186"
"2019-01-10T08:15:35.163Z","439188"
"2019-01-10T08:16:35.143Z","439191"
"2019-01-10T08:17:35.174Z","439194"
"2019-01-10T08:18:35.176Z","439197"
"2019-01-10T08:19:35.147Z","439202"
"2019-01-10T08:20:35.163Z","439205"
"2019-01-10T08:21:35.153Z","439207"
"2019-01-10T08:22:35.190Z","439209"
"2019-01-10T08:23:35.163Z","439212"
"2019-01-10T08:24:35.197Z","439217"
"2019-01-10T08:25:35.165Z","439219"
"2019-01-10T08:26:35.170Z","439225"
"2019-01-10T08:27:35.168Z","439228"
"2019-01-10T08:28:35.193Z","439229"
"2019-01-10T08:29:35.201Z","439237"
"2019-01-10T08:30:35.199Z","439242"
"2019-01-10T08:31:35.194Z","439249"
"2019-01-10T08:32:35.208Z","439254"
"2019-01-10T08:33:35.181Z","439260"
"2019-01-10T08:34:35.199Z","439263"
"2019-01-10T08:35:35.204Z","439268"
"2019-01-10T08:36:35.207Z","439270"
"2019-01-10T08:37:35.212Z","439274"
"2019-01-10T08:38:35.189Z","439280"
"2019-01-10T08:39:35.200Z","439287"
"2019-01-10T08:40:35.221Z","439291"
"2019-01-10T08:41:35.234Z","439298"
"2019-01-10T08:42:35.231Z","439302"
"2019-01-10T08:43:35.200Z","439303"
"2019-01-10T08:44:35.232Z","439307"
"2019-01-10T08:45:35.229Z","439312"
"2019-01-10T08:46:35.240Z","439318"
"2019-01-10T08:47:35.241Z","439326"
"2019-01-10T08:48:35.249Z","439329"
"2019-01-10T08:49:35.249Z","439333"
"2019-01-10T08:50:35.261Z","439340"
"2019-01-10T08:51:35.272Z","439348"
"2019-01-10T08:52:35.276Z","439350"
"2019-01-10T08:53:35.283Z","439357"
"2019-01-10T08:54:35.266Z","439362"
"2019-01-10T08:55:35.270Z","439365"
"2019-01-10T08:56:35.300Z","439377"
"2019-01-10T08:57:35.277Z","439382"
"2019-01-10T08:58:35.283Z","439388"
"2019-01-10T08:59:35.292Z","439393"
"2019-01-10T09:00:35.323Z","439398"
"2019-01-10T09:01:35.297Z","439408"
"2019-01-10T09:02:35.304Z","439419"
"2019-01-10T09:03:35.312Z","439426"
"2019-01-10T09:04:35.323Z","439435"
"2019-01-10T09:05:35.323Z","439442"
"2019-01-10T09:06:35.327Z","439445"
"2019-01-10T09:07:35.329Z","439451"
"2019-01-10T09:08:35.338Z","439458"
"2019-01-10T09:09:35.340Z","439466"
"2019-01-10T09:10:35.356Z","439473"
"2019-01-10T09:11:35.378Z","439478"
"2019-01-10T09:12:35.356Z","439489"
"2019-01-10T09:13:35.365Z","439495"
"2019-01-10T09:14:35.364Z","439500"
"2019-01-10T09:15:35.370Z","439505"
"2019-01-10T09:16:35.396Z","439514"
"2019-01-10T09:17:35.382Z","439525"
"2019-01-10T09:18:35.393Z","439535"
"2019-01-10T09:19:35.394Z","439545"
"2019-01-10T09:20:35.418Z","439551"
"2019-01-10T09:21:35.402Z","439557"
"2019-01-10T09:22:35.445Z","439566"
"2019-01-10T09:23:35.439Z","439574"
"2019-01-10T09:24:35.446Z","439589"
"2019-01-10T09:25:35.437Z","439601"
"2019-01-10T09:26:35.443Z","439606"
"2019-01-10T09:27:35.457Z","439614"
"2019-01-10T09:28:35.431Z","439620"
"2019-01-10T09:29:35.431Z","439626"
"2019-01-10T09:30:35.456Z","439636"
"2019-01-10T09:31:35.458Z","439643"
"2019-01-10T09:32:35.467Z","439649"
"2019-01-10T09:33:35.472Z","439655"
"2019-01-10T09:34:35.476Z","439660"
"2019-01-10T09:35:35.479Z","439666"
"2019-01-10T09:36:35.491Z","439676"
"2019-01-10T09:37:35.464Z","439680"
"2019-01-10T09:38:35.495Z","439685"
"2019-01-10T09:39:35.492Z","439690"
"2019-01-10T09:40:35.498Z","439695"
"2019-01-10T09:41:35.502Z","439701"
"2019-01-10T09:42:35.519Z","439707"
"2019-01-10T09:43:35.517Z","439711"
"2019-01-10T09:44:35.507Z","439718"
"2019-01-10T09:45:35.512Z","439728"
"2019-01-10T09:46:35.494Z","439740"
"2019-01-10T09:47:35.494Z","439745"
"2019-01-10T09:48:35.505Z","439748"
"2019-01-10T09:49:35.527Z","439752"
"2019-01-10T09:50:35.535Z","439761"
"2019-01-10T09:51:35.510Z","439765"
"2019-01-10T09:52:35.516Z","439772"
"2019-01-10T09:53:35.526Z","439783"
"2019-01-10T09:54:35.520Z","439795"
"2019-01-10T09:55:35.538Z","439802"
"2019-01-10T09:56:35.528Z","439810"
"2019-01-10T09:57:35.580Z","439820"
"2019-01-10T09:58:35.558Z","439835"
"2019-01-10T09:59:35.538Z","439840"
"2019-01-10T10:00:35.538Z","439844"
"2019-01-10T10:01:35.539Z","439848"
"2019-01-10T10:02:35.566Z","439856"
"2019-01-10T10:03:35.548Z","439861"
"2019-01-10T10:04:35.571Z","439867"
"2019-01-10T10:05:35.621Z","439878"
"2019-01-10T10:06:35.553Z","439886"
"2019-01-10T10:07:35.559Z","439897"
"2019-01-10T10:08:35.614Z","439907"
"2019-01-10T10:09:35.590Z","439920"
"2019-01-10T10:10:35.569Z","439926"
"2019-01-10T10:11:35.565Z","439931"
"2019-01-10T10:12:35.570Z","439941"
"2019-01-10T10:13:35.599Z","439950"
"2019-01-10T10:14:35.603Z","439954"
"2019-01-10T10:15:35.603Z","439963"
"2019-01-10T10:16:35.590Z","439969"
"2019-01-10T10:17:35.582Z","439982"
"2019-01-10T10:18:35.585Z","439986"
"2019-01-10T10:19:35.613Z","439995"
"2019-01-10T10:20:35.588Z","440006"
"2019-01-10T10:21:35.623Z","440015"
"2019-01-10T10:22:35.610Z","440030"
"2019-01-10T10:23:35.589Z","440037"
"2019-01-10T10:24:35.621Z","440048"
"2019-01-10T10:25:35.598Z","440057"
"2019-01-10T10:26:35.595Z","440061"
"2019-01-10T10:27:35.601Z","440069"
"2019-01-10T10:28:35.603Z","440079"
"2019-01-10T10:29:35.623Z","440087"
"2019-01-10T10:30:35.631Z","440106"
"2019-01-10T10:31:35.606Z","440114"
"2019-01-10T10:32:35.629Z","440122"
"2019-01-10T10:33:35.629Z","440128"
"2019-01-10T10:34:35.613Z","440134"
"2019-01-10T10:35:35.648Z","440144"
"2019-01-10T10:36:35.650Z","440159"
"2019-01-10T10:37:35.627Z","440167"
"2019-01-10T10:38:35.633Z","440170"
"2019-01-10T10:39:35.667Z","440182"
"2019-01-10T10:40:35.649Z","440191"
"2019-01-10T10:41:35.680Z","440199"
"2019-01-10T10:42:35.662Z","440206"
"2019-01-10T10:43:35.657Z","440217"
"2019-01-10T10:44:35.665Z","440227"
